Begin.Date,Begin.Time,End.Date,End.Time,Alarm.Tag,Alarm.Id,X,Alarm.Type,Alarm.Priority,Description
3/12/2016,10:36:18,3/12/2016,10:37:02,AlarmRateRamp|10458,Q5,AlarmRateRamp|10458Q5,WARNING,N/A,Limit Signal 2
3/12/2016,10:36:28,3/12/2016,10:37:02,AlarmRateRamp|10459,Q6,AlarmRateRamp|10459Q6,WARNING,N/A,Limit Signal 3
3/12/2016,10:36:38,3/12/2016,10:37:02,AlarmRateRamp|10460,Q1,AlarmRateRamp|10460Q1,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:36:47,3/12/2016,10:37:02,AlarmRateRamp|10461,Q2,AlarmRateRamp|10461Q2,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:36:57,3/12/2016,10:37:02,AlarmRateRamp|10462,Q3,AlarmRateRamp|10462Q3,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:37:03,3/12/2016,10:37:56,AlarmRateRamp|10463,XH03,AlarmRateRamp|10463XH03,ALARM,N/A,Limit Signal 1
3/12/2016,10:37:12,3/12/2016,10:37:56,AlarmRateRamp|10464,XQ01,AlarmRateRamp|10464XQ01,WARNING,N/A,Limit Signal 2
3/12/2016,10:37:22,3/12/2016,10:37:56,AlarmRateRamp|10465,XH52,AlarmRateRamp|10465XH52,WARNING,N/A,Limit Signal 3
3/12/2016,10:37:31,3/12/2016,10:37:56,AlarmRateRamp|10466,XH03,AlarmRateRamp|10466XH03,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:37:41,3/12/2016,10:37:56,AlarmRateRamp|10467,XH03,AlarmRateRamp|10467XH03,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:37:50,3/12/2016,10:37:56,AlarmRateRamp|10468,XH03,AlarmRateRamp|10468XH03,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:37:57,3/12/2016,10:38:49,AlarmRateRamp|10469,XH03,AlarmRateRamp|10469XH03,ALARM,N/A,Limit Signal 1
3/12/2016,10:38:06,3/12/2016,10:38:49,AlarmRateRamp|10470,XH03,AlarmRateRamp|10470XH03,WARNING,N/A,Limit Signal 2
3/12/2016,10:38:15,3/12/2016,10:38:49,AlarmRateRamp|10471,XH04,AlarmRateRamp|10471XH04,WARNING,N/A,Limit Signal 3
3/12/2016,10:38:25,3/12/2016,10:38:49,AlarmRateRamp|10472,XH05,AlarmRateRamp|10472XH05,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:38:34,3/12/2016,10:38:49,AlarmRateRamp|10473,XH06,AlarmRateRamp|10473XH06,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:38:44,3/12/2016,10:38:49,AlarmRateRamp|10474,XH07,AlarmRateRamp|10474XH07,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:38:50,3/12/2016,10:39:41,AlarmRateRamp|10475,XH08,AlarmRateRamp|10475XH08,ALARM,N/A,Limit Signal 1
3/12/2016,10:38:59,3/12/2016,10:39:41,AlarmRateRamp|10476,XH09,AlarmRateRamp|10476XH09,WARNING,N/A,Limit Signal 2
3/12/2016,10:39:08,3/12/2016,10:39:41,AlarmRateRamp|10477,XH10,AlarmRateRamp|10477XH10,WARNING,N/A,Limit Signal 3
3/12/2016,10:39:17,3/12/2016,10:39:41,AlarmRateRamp|10478,XH11,AlarmRateRamp|10478XH11,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:39:27,3/12/2016,10:39:41,AlarmRateRamp|10479,XH12,AlarmRateRamp|10479XH12,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:39:36,3/12/2016,10:39:41,AlarmRateRamp|10480,XH13,AlarmRateRamp|10480XH13,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:39:42,3/12/2016,10:40:33,AlarmRateRamp|10481,XH14,AlarmRateRamp|10481XH14,ALARM,N/A,Limit Signal 1
3/12/2016,10:39:51,3/12/2016,10:40:33,AlarmRateRamp|10482,Q5,AlarmRateRamp|10482Q5,WARNING,N/A,Limit Signal 2
3/12/2016,10:40:00,3/12/2016,10:40:33,AlarmRateRamp|10483,Q6,AlarmRateRamp|10483Q6,WARNING,N/A,Limit Signal 3
3/12/2016,10:40:09,3/12/2016,10:40:33,AlarmRateRamp|10484,Q1,AlarmRateRamp|10484Q1,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:40:18,3/12/2016,10:40:33,AlarmRateRamp|10485,Q2,AlarmRateRamp|10485Q2,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:40:27,3/12/2016,10:40:33,AlarmRateRamp|10486,Q3,AlarmRateRamp|10486Q3,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:40:34,3/12/2016,10:41:24,AlarmRateRamp|10487,Q4,AlarmRateRamp|10487Q4,ALARM,N/A,Limit Signal 1
3/12/2016,10:40:43,3/12/2016,10:41:24,AlarmRateRamp|10488,Q5,AlarmRateRamp|10488Q5,WARNING,N/A,Limit Signal 2
3/12/2016,10:40:52,3/12/2016,10:41:24,AlarmRateRamp|10489,Q6,AlarmRateRamp|10489Q6,WARNING,N/A,Limit Signal 3
3/12/2016,10:41:01,3/12/2016,10:41:24,AlarmRateRamp|10490,Q1,AlarmRateRamp|10490Q1,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:41:10,3/12/2016,10:41:24,AlarmRateRamp|10491,Q2,AlarmRateRamp|10491Q2,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:41:19,3/12/2016,10:41:24,AlarmRateRamp|10492,Q3,AlarmRateRamp|10492Q3,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:41:25,3/12/2016,10:42:14,AlarmRateRamp|10493,Q4,AlarmRateRamp|10493Q4,ALARM,N/A,Limit Signal 1
3/12/2016,10:41:34,3/12/2016,10:42:14,AlarmRateRamp|10494,Q5,AlarmRateRamp|10494Q5,WARNING,N/A,Limit Signal 2
3/12/2016,10:41:43,3/12/2016,10:42:14,AlarmRateRamp|10495,Q6,AlarmRateRamp|10495Q6,WARNING,N/A,Limit Signal 3
3/12/2016,10:41:51,3/12/2016,10:42:14,AlarmRateRamp|10496,Q1,AlarmRateRamp|10496Q1,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:42:00,3/12/2016,10:42:14,AlarmRateRamp|10497,Q2,AlarmRateRamp|10497Q2,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:42:09,3/12/2016,10:42:14,AlarmRateRamp|10498,Q3,AlarmRateRamp|10498Q3,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:42:15,3/12/2016,10:43:04,AlarmRateRamp|10499,Q4,AlarmRateRamp|10499Q4,ALARM,N/A,Limit Signal 1
3/12/2016,10:42:23,3/12/2016,10:43:04,AlarmRateRamp|10500,Q5,AlarmRateRamp|10500Q5,WARNING,N/A,Limit Signal 2
3/12/2016,10:42:32,3/12/2016,10:43:04,AlarmRateRamp|10501,Q6,AlarmRateRamp|10501Q6,WARNING,N/A,Limit Signal 3
3/12/2016,10:42:41,3/12/2016,10:43:04,AlarmRateRamp|10502,Q1,AlarmRateRamp|10502Q1,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:42:50,3/12/2016,10:43:04,AlarmRateRamp|10503,Q2,AlarmRateRamp|10503Q2,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:42:59,3/12/2016,10:43:04,AlarmRateRamp|10504,Q3,AlarmRateRamp|10504Q3,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:43:05,3/12/2016,10:43:53,AlarmRateRamp|10505,Q4,AlarmRateRamp|10505Q4,ALARM,N/A,Limit Signal 1
3/12/2016,10:43:13,3/12/2016,10:43:53,AlarmRateRamp|10506,Q5,AlarmRateRamp|10506Q5,WARNING,N/A,Limit Signal 2
3/12/2016,10:43:22,3/12/2016,10:43:53,AlarmRateRamp|10507,Q6,AlarmRateRamp|10507Q6,WARNING,N/A,Limit Signal 3
3/12/2016,10:43:31,3/12/2016,10:43:53,AlarmRateRamp|10508,Q1,AlarmRateRamp|10508Q1,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:43:40,3/12/2016,10:43:53,AlarmRateRamp|10509,Q2,AlarmRateRamp|10509Q2,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:43:48,3/12/2016,10:43:53,AlarmRateRamp|10510,Q3,AlarmRateRamp|10510Q3,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:43:54,3/12/2016,10:44:42,AlarmRateRamp|10511,Q4,AlarmRateRamp|10511Q4,ALARM,N/A,Limit Signal 1
3/12/2016,10:44:02,3/12/2016,10:44:42,AlarmRateRamp|10512,Q5,AlarmRateRamp|10512Q5,WARNING,N/A,Limit Signal 2
3/12/2016,10:44:11,3/12/2016,10:44:42,AlarmRateRamp|10513,Q6,AlarmRateRamp|10513Q6,WARNING,N/A,Limit Signal 3
3/12/2016,10:44:20,3/12/2016,10:44:42,AlarmRateRamp|10514,Q1,AlarmRateRamp|10514Q1,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:44:28,3/12/2016,10:44:42,AlarmRateRamp|10515,Q2,AlarmRateRamp|10515Q2,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:44:37,3/12/2016,10:44:42,AlarmRateRamp|10516,Q3,AlarmRateRamp|10516Q3,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:44:43,3/12/2016,10:45:30,AlarmRateRamp|10517,Q4,AlarmRateRamp|10517Q4,ALARM,N/A,Limit Signal 1
3/12/2016,10:44:51,3/12/2016,10:45:30,AlarmRateRamp|10518,Q5,AlarmRateRamp|10518Q5,WARNING,N/A,Limit Signal 2
3/12/2016,10:45:00,3/12/2016,10:45:30,AlarmRateRamp|10519,Q6,AlarmRateRamp|10519Q6,WARNING,N/A,Limit Signal 3
3/12/2016,10:45:08,3/12/2016,10:45:30,AlarmRateRamp|10520,Q4,AlarmRateRamp|10520Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:45:17,3/12/2016,10:45:30,AlarmRateRamp|10521,Q5,AlarmRateRamp|10521Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:45:25,3/12/2016,10:45:30,AlarmRateRamp|10522,Q6,AlarmRateRamp|10522Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:45:31,3/12/2016,10:46:18,AlarmRateRamp|10523,Q1,AlarmRateRamp|10523Q1,ALARM,N/A,Limit Signal 1
3/12/2016,10:45:39,3/12/2016,10:46:18,AlarmRateRamp|10524,Q2,AlarmRateRamp|10524Q2,WARNING,N/A,Limit Signal 2
3/12/2016,10:45:48,3/12/2016,10:46:18,AlarmRateRamp|10525,Q3,AlarmRateRamp|10525Q3,WARNING,N/A,Limit Signal 3
3/12/2016,10:45:56,3/12/2016,10:46:18,AlarmRateRamp|10526,Q4,AlarmRateRamp|10526Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:46:05,3/12/2016,10:46:18,AlarmRateRamp|10527,Q5,AlarmRateRamp|10527Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:46:13,3/12/2016,10:46:18,AlarmRateRamp|10528,Q6,AlarmRateRamp|10528Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:46:19,3/12/2016,10:47:05,AlarmRateRamp|10529,Q1,AlarmRateRamp|10529Q1,ALARM,N/A,Limit Signal 1
3/12/2016,10:46:27,3/12/2016,10:47:05,AlarmRateRamp|10530,Q2,AlarmRateRamp|10530Q2,WARNING,N/A,Limit Signal 2
3/12/2016,10:46:35,3/12/2016,10:47:05,AlarmRateRamp|10531,Q3,AlarmRateRamp|10531Q3,WARNING,N/A,Limit Signal 3
3/12/2016,10:46:44,3/12/2016,10:47:05,AlarmRateRamp|10532,Q4,AlarmRateRamp|10532Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:46:52,3/12/2016,10:47:05,AlarmRateRamp|10533,Q5,AlarmRateRamp|10533Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:47:01,3/12/2016,10:47:05,AlarmRateRamp|10534,Q6,AlarmRateRamp|10534Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:47:06,3/12/2016,10:47:52,AlarmRateRamp|10535,Q1,AlarmRateRamp|10535Q1,ALARM,N/A,Limit Signal 1
3/12/2016,10:47:14,3/12/2016,10:47:52,AlarmRateRamp|10536,Q2,AlarmRateRamp|10536Q2,WARNING,N/A,Limit Signal 2
3/12/2016,10:47:22,3/12/2016,10:47:52,AlarmRateRamp|10537,Q3,AlarmRateRamp|10537Q3,WARNING,N/A,Limit Signal 3
3/12/2016,10:47:31,3/12/2016,10:47:52,AlarmRateRamp|10538,Q4,AlarmRateRamp|10538Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:47:39,3/12/2016,10:47:52,AlarmRateRamp|10539,Q5,AlarmRateRamp|10539Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:47:47,3/12/2016,10:47:52,AlarmRateRamp|10540,Q6,AlarmRateRamp|10540Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:47:53,3/12/2016,10:48:38,AlarmRateRamp|10541,Q1,AlarmRateRamp|10541Q1,ALARM,N/A,Limit Signal 1
3/12/2016,10:48:01,3/12/2016,10:48:38,AlarmRateRamp|10542,Q2,AlarmRateRamp|10542Q2,WARNING,N/A,Limit Signal 2
3/12/2016,10:48:09,3/12/2016,10:48:38,AlarmRateRamp|10543,Q3,AlarmRateRamp|10543Q3,WARNING,N/A,Limit Signal 3
3/12/2016,10:48:17,3/12/2016,10:48:38,AlarmRateRamp|10544,Q4,AlarmRateRamp|10544Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:48:26,3/12/2016,10:48:38,AlarmRateRamp|10545,Q5,AlarmRateRamp|10545Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:48:34,3/12/2016,10:48:38,AlarmRateRamp|10546,Q6,AlarmRateRamp|10546Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:48:39,3/12/2016,10:49:24,AlarmRateRamp|10547,Q1,AlarmRateRamp|10547Q1,ALARM,N/A,Limit Signal 1
3/12/2016,10:48:47,3/12/2016,10:49:24,AlarmRateRamp|10548,Q2,AlarmRateRamp|10548Q2,WARNING,N/A,Limit Signal 2
3/12/2016,10:48:55,3/12/2016,10:49:24,AlarmRateRamp|10549,Q3,AlarmRateRamp|10549Q3,WARNING,N/A,Limit Signal 3
3/12/2016,10:49:03,3/12/2016,10:49:24,AlarmRateRamp|10550,Q4,AlarmRateRamp|10550Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:49:11,3/12/2016,10:49:24,AlarmRateRamp|10551,Q5,AlarmRateRamp|10551Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:49:19,3/12/2016,10:49:24,AlarmRateRamp|10552,Q6,AlarmRateRamp|10552Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:49:25,3/12/2016,10:50:10,AlarmRateRamp|10553,Q1,AlarmRateRamp|10553Q1,ALARM,N/A,Limit Signal 1
3/12/2016,10:49:33,3/12/2016,10:50:10,AlarmRateRamp|10554,Q2,AlarmRateRamp|10554Q2,WARNING,N/A,Limit Signal 2
3/12/2016,10:49:41,3/12/2016,10:50:10,AlarmRateRamp|10555,Q3,AlarmRateRamp|10555Q3,WARNING,N/A,Limit Signal 3
3/12/2016,10:49:49,3/12/2016,10:50:10,AlarmRateRamp|10556,Q4,AlarmRateRamp|10556Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:49:57,3/12/2016,10:50:10,AlarmRateRamp|10557,Q5,AlarmRateRamp|10557Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:50:05,3/12/2016,10:50:10,AlarmRateRamp|10558,Q6,AlarmRateRamp|10558Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:50:11,3/12/2016,10:50:55,AlarmRateRamp|10559,Q1,AlarmRateRamp|10559Q1,ALARM,N/A,Limit Signal 1
3/12/2016,10:50:19,3/12/2016,10:50:55,AlarmRateRamp|10560,Q2,AlarmRateRamp|10560Q2,WARNING,N/A,Limit Signal 2
3/12/2016,10:50:27,3/12/2016,10:50:55,AlarmRateRamp|10561,Q3,AlarmRateRamp|10561Q3,WARNING,N/A,Limit Signal 3
3/12/2016,10:50:35,3/12/2016,10:50:55,AlarmRateRamp|10562,Q4,AlarmRateRamp|10562Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:50:43,3/12/2016,10:50:55,AlarmRateRamp|10563,Q5,AlarmRateRamp|10563Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:50:51,3/12/2016,10:50:55,AlarmRateRamp|10564,Q6,AlarmRateRamp|10564Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:50:56,3/12/2016,10:51:40,AlarmRateRamp|10565,Q1,AlarmRateRamp|10565Q1,ALARM,N/A,Limit Signal 1
3/12/2016,10:51:03,3/12/2016,10:51:40,AlarmRateRamp|10566,Q2,AlarmRateRamp|10566Q2,WARNING,N/A,Limit Signal 2
3/12/2016,10:51:11,3/12/2016,10:51:40,AlarmRateRamp|10567,Q3,AlarmRateRamp|10567Q3,WARNING,N/A,Limit Signal 3
3/12/2016,10:51:19,3/12/2016,10:51:40,AlarmRateRamp|10568,Q4,AlarmRateRamp|10568Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:51:27,3/12/2016,10:51:40,AlarmRateRamp|10569,Q5,AlarmRateRamp|10569Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:51:35,3/12/2016,10:51:40,AlarmRateRamp|10570,Q6,AlarmRateRamp|10570Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:51:41,3/12/2016,10:52:24,AlarmRateRamp|10571,Q1,AlarmRateRamp|10571Q1,ALARM,N/A,Limit Signal 1
3/12/2016,10:51:48,3/12/2016,10:52:24,AlarmRateRamp|10572,Q2,AlarmRateRamp|10572Q2,WARNING,N/A,Limit Signal 2
3/12/2016,10:51:56,3/12/2016,10:52:24,AlarmRateRamp|10573,Q3,AlarmRateRamp|10573Q3,WARNING,N/A,Limit Signal 3
3/12/2016,10:52:04,3/12/2016,10:52:24,AlarmRateRamp|10574,Q4,AlarmRateRamp|10574Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:52:12,3/12/2016,10:52:24,AlarmRateRamp|10575,Q5,AlarmRateRamp|10575Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:52:20,3/12/2016,10:52:24,AlarmRateRamp|10576,Q6,AlarmRateRamp|10576Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:52:25,3/12/2016,10:53:08,AlarmRateRamp|10577,Q1,AlarmRateRamp|10577Q1,ALARM,N/A,Limit Signal 1
3/12/2016,10:52:32,3/12/2016,10:53:08,AlarmRateRamp|10578,Q2,AlarmRateRamp|10578Q2,WARNING,N/A,Limit Signal 2
3/12/2016,10:52:40,3/12/2016,10:53:08,AlarmRateRamp|10579,Q3,AlarmRateRamp|10579Q3,WARNING,N/A,Limit Signal 3
3/12/2016,10:52:48,3/12/2016,10:53:08,AlarmRateRamp|10580,Q4,AlarmRateRamp|10580Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:52:56,3/12/2016,10:53:08,AlarmRateRamp|10581,Q5,AlarmRateRamp|10581Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:53:04,3/12/2016,10:53:08,AlarmRateRamp|10582,Q6,AlarmRateRamp|10582Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:53:09,3/12/2016,10:53:52,AlarmRateRamp|10583,Q1,AlarmRateRamp|10583Q1,ALARM,N/A,Limit Signal 1
3/12/2016,10:53:16,3/12/2016,10:53:52,AlarmRateRamp|10584,Q2,AlarmRateRamp|10584Q2,WARNING,N/A,Limit Signal 2
3/12/2016,10:53:24,3/12/2016,10:53:52,AlarmRateRamp|10585,Q3,AlarmRateRamp|10585Q3,WARNING,N/A,Limit Signal 3
3/12/2016,10:53:32,3/12/2016,10:53:52,AlarmRateRamp|10586,Q4,AlarmRateRamp|10586Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:53:40,3/12/2016,10:53:52,AlarmRateRamp|10587,Q5,AlarmRateRamp|10587Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:53:47,3/12/2016,10:53:52,AlarmRateRamp|10588,Q6,AlarmRateRamp|10588Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:53:53,3/12/2016,10:54:35,AlarmRateRamp|10589,Q1,AlarmRateRamp|10589Q1,ALARM,N/A,Limit Signal 1
3/12/2016,10:54:00,3/12/2016,10:54:35,AlarmRateRamp|10590,Q2,AlarmRateRamp|10590Q2,WARNING,N/A,Limit Signal 2
3/12/2016,10:54:08,3/12/2016,10:54:35,AlarmRateRamp|10591,Q3,AlarmRateRamp|10591Q3,WARNING,N/A,Limit Signal 3
3/12/2016,10:54:16,3/12/2016,10:54:35,AlarmRateRamp|10592,Q4,AlarmRateRamp|10592Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:54:23,3/12/2016,10:54:35,AlarmRateRamp|10593,Q5,AlarmRateRamp|10593Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:54:31,3/12/2016,10:54:35,AlarmRateRamp|10594,Q6,AlarmRateRamp|10594Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:54:36,3/12/2016,10:55:18,AlarmRateRamp|10595,Q1,AlarmRateRamp|10595Q1,ALARM,N/A,Limit Signal 1
3/12/2016,10:54:43,3/12/2016,10:55:18,AlarmRateRamp|10596,Q2,AlarmRateRamp|10596Q2,WARNING,N/A,Limit Signal 2
3/12/2016,10:54:51,3/12/2016,10:55:18,AlarmRateRamp|10597,Q3,AlarmRateRamp|10597Q3,WARNING,N/A,Limit Signal 3
3/12/2016,10:54:58,3/12/2016,10:55:18,AlarmRateRamp|10598,Q4,AlarmRateRamp|10598Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:55:06,3/12/2016,10:55:18,AlarmRateRamp|10599,Q5,AlarmRateRamp|10599Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:55:14,3/12/2016,10:55:18,AlarmRateRamp|10600,Q6,AlarmRateRamp|10600Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:55:19,3/12/2016,10:56:01,AlarmRateRamp|10601,Q1,AlarmRateRamp|10601Q1,ALARM,N/A,Limit Signal 1
3/12/2016,10:55:26,3/12/2016,10:56:01,AlarmRateRamp|10602,Q2,AlarmRateRamp|10602Q2,WARNING,N/A,Limit Signal 2
3/12/2016,10:55:34,3/12/2016,10:56:01,AlarmRateRamp|10603,Q3,AlarmRateRamp|10603Q3,WARNING,N/A,Limit Signal 3
3/12/2016,10:55:41,3/12/2016,10:56:01,AlarmRateRamp|10604,Q4,AlarmRateRamp|10604Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:55:49,3/12/2016,10:56:01,AlarmRateRamp|10605,Q5,AlarmRateRamp|10605Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:55:56,3/12/2016,10:56:01,AlarmRateRamp|10606,Q6,AlarmRateRamp|10606Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:56:02,3/12/2016,10:56:43,AlarmRateRamp|10607,Q1,AlarmRateRamp|10607Q1,ALARM,N/A,Limit Signal 1
3/12/2016,10:56:09,3/12/2016,10:56:43,AlarmRateRamp|10608,Q2,AlarmRateRamp|10608Q2,WARNING,N/A,Limit Signal 2
3/12/2016,10:56:17,3/12/2016,10:56:43,AlarmRateRamp|10609,Q3,AlarmRateRamp|10609Q3,WARNING,N/A,Limit Signal 3
3/12/2016,10:56:24,3/12/2016,10:56:43,AlarmRateRamp|10610,Q4,AlarmRateRamp|10610Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:56:31,3/12/2016,10:56:43,AlarmRateRamp|10611,Q5,AlarmRateRamp|10611Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:56:39,3/12/2016,10:56:43,AlarmRateRamp|10612,Q6,AlarmRateRamp|10612Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:56:44,3/12/2016,10:57:25,AlarmRateRamp|10613,Q1,AlarmRateRamp|10613Q1,ALARM,N/A,Limit Signal 1
3/12/2016,10:56:51,3/12/2016,10:57:25,AlarmRateRamp|10614,Q2,AlarmRateRamp|10614Q2,WARNING,N/A,Limit Signal 2
3/12/2016,10:56:58,3/12/2016,10:57:25,AlarmRateRamp|10615,Q3,AlarmRateRamp|10615Q3,WARNING,N/A,Limit Signal 3
3/12/2016,10:57:06,3/12/2016,10:57:25,AlarmRateRamp|10616,Q4,AlarmRateRamp|10616Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:57:13,3/12/2016,10:57:25,AlarmRateRamp|10617,Q5,AlarmRateRamp|10617Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:57:21,3/12/2016,10:57:25,AlarmRateRamp|10618,Q6,AlarmRateRamp|10618Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:57:26,3/12/2016,10:58:07,AlarmRateRamp|10619,Q1,AlarmRateRamp|10619Q1,ALARM,N/A,Limit Signal 1
3/12/2016,10:57:33,3/12/2016,10:58:07,AlarmRateRamp|10620,Q2,AlarmRateRamp|10620Q2,WARNING,N/A,Limit Signal 2
3/12/2016,10:57:40,3/12/2016,10:58:07,AlarmRateRamp|10621,Q3,AlarmRateRamp|10621Q3,WARNING,N/A,Limit Signal 3
3/12/2016,10:57:48,3/12/2016,10:58:07,AlarmRateRamp|10622,Q4,AlarmRateRamp|10622Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:57:55,3/12/2016,10:58:07,AlarmRateRamp|10623,Q5,AlarmRateRamp|10623Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:58:02,3/12/2016,10:58:07,AlarmRateRamp|10624,Q6,AlarmRateRamp|10624Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,10:58:08,3/12/2016,10:58:48,AlarmRateRamp|10625,Q1,AlarmRateRamp|10625Q1,ALARM,N/A,Limit Signal 1
3/12/2016,10:58:15,3/12/2016,10:58:48,AlarmRateRamp|10626,Q2,AlarmRateRamp|10626Q2,WARNING,N/A,Limit Signal 2
3/12/2016,10:58:22,3/12/2016,10:58:48,AlarmRateRamp|10627,Q3,AlarmRateRamp|10627Q3,WARNING,N/A,Limit Signal 3
3/12/2016,10:58:29,3/12/2016,10:58:48,AlarmRateRamp|10628,Q4,AlarmRateRamp|10628Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,10:58:37,3/12/2016,10:58:48,AlarmRateRamp|10629,Q5,AlarmRateRamp|10629Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,10:58:44,3/12/2016,10:58:48,AlarmRateRamp|10630,Q6,AlarmRateRamp|10630Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
